CODIGO,NOMBRE,DEPARTAMENTO_CENTRO,MUNICIPIO_CENTRO,SECTOR,ZONA,Total matricula inicial
13069,"CENTRO ESCOLAR ""CANTON MIRAFLORES""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Rural,245
13070,CENTRO ESCOLAR CANTON LA TRINIDAD,SAN MIGUEL,SAN MIGUEL,PUBLICO,Rural,134
13071,"CENTRO ESCOLAR ""HERBERT DE SOLA""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Rural,824
13072,"CENTRO ESCOLAR ""CANTON LA CANOA""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Rural,246
13073,"CENTRO ESCOLAR ""MILAGRO DE LA PAZ""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,761
13074,"CENTRO ESCOLAR ""CANTON EL JALACATAL""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Rural,249
13075,CENTRO ESCOLAR PROFESOR ATILIO ARMANDO PEREZ SOTO,SAN MIGUEL,SAN MIGUEL,PUBLICO,Rural,282
13076,"ESCUELA DE EDUCACION PARVULARIA ""MONSEÑOR BASILIO PLANTIER""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,67
13077,"ESCUELA DE EDUCACION PARVULARIA ""PROFESORA GRACIELA FLORES VIUDA DE GRIMALDI""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,528
13079,"CENTRO ESCOLAR ""DOCTOR ARTURO RAMON AVILA""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Rural,43
13080,"CENTRO ESCOLAR ""CANTON   ALTO MIRO""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Rural,60
13081,CENTRO ESCOLAR UNION PANAMERICANA,SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,629
13082,"COMPLEJO EDUCATIVO ""OFELIA HERRERA""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,2
13083,"COMPLEJO EDUCATIVO ""SOR CECILIA SANTILLANA AHUACTZIN""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,971
13084,"CENTRO ESCOLAR ""JESUS ESCOBAR DE CARDENAS""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,611
13085,"CENTRO ESCOLAR ""DOLORES SOUZA""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,520
13086,"CENTRO ESCOLAR ""MARIA ESCOBAR GRANILLO""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,357
13087,"COMPLEJO EDUCATIVO ""AMINTA DE MONTIEL""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,907
13088,"CENTRO ESCOLAR ""CASERIO SANTA FIDELIA",,,,,
13089,"CENTRO ESCOLAR ""DOLORES C. RETES""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,1
13090,"CENTRO ESCOLAR ""COLONIA LA CARMENZA",,,,,
13091,"CENTRO ESCOLAR ""ABDON CORDERO""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,502
13092,"CENTRO ESCOLAR ""PABLO J. AGUIRRE""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,688
13093,"COMPLEJO EDUCATIVO ""CONFEDERACION SUIZA""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,967
13094,"CENTRO ESCOLAR ""SAGRADO CORAZON""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,900
13095,"CENTRO ESCOLAR ""NIÑO JESUS DE PRAGA""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Urbana,420
13096,"CENTRO ESCOLAR ""CANTON LA PEÑITA""",SAN MIGUEL,SAN MIGUEL,PUBLICO,Rural,63
13097,"CENTRO ESCOLAR ""CANTON SANTA CLARA""",SAN MIGUEL,SAN RAFAEL ORIENTE,PUBLICO,Rural,151
13098,"CENTRO ESCOLAR ""CANTON PIEDRA AZUL""",SAN MIGUEL,SAN RAFAEL ORIENTE,PUBLICO,Rural,291
13099,"CENTRO ESCOLAR ""CANTON RODEO DE PEDRON""",SAN MIGUEL,SAN RAFAEL ORIENTE,PUBLICO,Rural,152
13100,"CENTRO ESCOLAR ""CANTON LOS ZELAYA""",SAN MIGUEL,SAN RAFAEL ORIENTE,PUBLICO,Rural,133
13101,"CENTRO ESCOLAR ""CASERIO LOS GIRON",,,,,
13102,"CENTRO ESCOLAR ""CASERIO LOS LEMUS",,,,,
13104,"INSTITUTO NACIONAL ""JOHN F. KENNEDY """,SAN MIGUEL,SAN RAFAEL ORIENTE,PUBLICO,Urbana,269
13105,"CENTRO ESCOLAR ""ALBERTO MASFERRER""",SAN MIGUEL,SAN RAFAEL ORIENTE,PUBLICO,Urbana,445
13106,"CENTRO ESCOLAR ""BARRIO LA MERCED""",SAN MIGUEL,SAN RAFAEL ORIENTE,PUBLICO,Urbana,387
13107,"CENTRO ESCOLAR ""PROFESOR JOSE OSCAR RIVERA QUINTANILLA""",SAN MIGUEL,SAN RAFAEL ORIENTE,PUBLICO,Urbana,395
13111,INSTITUTO NACIONAL DE SESORI,SAN MIGUEL,SESORI,PUBLICO,Urbana,208
13118,"CENTRO ESCOLAR ""CASERIO QUESERITA",,,,,
13122,"CENTRO ESCOLAR ""DOCTOR MANUEL QUIJANO HERNANDEZ""",SAN MIGUEL,SESORI,PUBLICO,Urbana,488
13125,"CENTRO ESCOLAR  ""CASERIO SAN  NICOLAS",,,,,
13126,"CENTRO ESCOLAR ""CANTON EL TIZATE""",SAN MIGUEL,SESORI,PUBLICO,Rural,72
13127,CENTRO ESCOLAR CANTON LOS PILONES,SAN MIGUEL,ULUAZAPA,PUBLICO,Rural,151
13128,"CENTRO ESCOLAR ""CASERIO EL TABLON",,,,,
13129,"INSTITUTO NACIONAL ""DE ULUAZAPA""",SAN MIGUEL,ULUAZAPA,PUBLICO,Urbana,126
13130,"CENTRO ESCOLAR ""MARIA LUCINDA VARGAS""",SAN MIGUEL,ULUAZAPA,PUBLICO,Urbana,474
13131,"CENTRO ESCOLAR ""CANTON JUAN YANES""",SAN MIGUEL,ULUAZAPA,PUBLICO,Rural,101
13132,"CENTRO ESCOLAR ""DE ARAMBALA""",MORAZAN,ARAMBALA,PUBLICO,Urbana,146
13136,"CENTRO ESCOLAR ""CASERIO MACULIS",,,,,
13139,"CENTRO ESCOLAR ""CASERIO LLANO EL NANCE",,,,,
13140,CENTRO ESCOLAR CRISTOBAL MOLINA RUBIO,MORAZAN,CACAOPERA,PUBLICO,Rural,56
13141,"CENTRO ESCOLAR ""CASERIO ALBANIA",,,,,
13142,"CENTRO ESCOLAR ""JUAN MANUEL RODRIGUEZ""",MORAZAN,CACAOPERA,PUBLICO,Rural,21
13144,"COMPLEJO EDUCATIVO ""NACIONES UNIDAS""",MORAZAN,CACAOPERA,PUBLICO,Urbana,1
13145,INSTITUTO NACIONAL DE  CORINTO,MORAZAN,CORINTO,PUBLICO,Urbana,358
13148,"CENTRO ESCOLAR ""MIGUEL ANGEL BENITEZ FUENTES""",MORAZAN,CORINTO,PUBLICO,Rural,42
13156,ESCUELA DE EDUCACION PARVULARIA  DE CORINTO,MORAZAN,CORINTO,PUBLICO,Urbana,258
13157,"CENTRO ESCOLAR ""CASERIO MATAPALO",,,,,
13158,"CENTRO ESCOLAR ""CASERIO GUACAMAYA",,,,,
13160,"CENTRO ESCOLAR ""CANTON SAN FELIPE""",MORAZAN,CORINTO,PUBLICO,Rural,113
13161,"CENTRO ESCOLAR ""DOCTOR ARTURO ROMERO""",MORAZAN,CORINTO,PUBLICO,Urbana,742
13162,"CENTRO ESCOLAR ""CANTON EL CHAPARRAL""",MORAZAN,CHILANGA,PUBLICO,Rural,147
13166,"CENTRO ESCOLAR ""CANTON EL PEDERNAL""",MORAZAN,CHILANGA,PUBLICO,Rural,223
13170,"CENTRO ESCOLAR ""DOCTOR DAVID TURCIOS""",MORAZAN,CHILANGA,PUBLICO,Urbana,727
13171,"CENTRO ESCOLAR ""CASERIO LA COMIDERA",,,,,
13172,"CENTRO ESCOLAR ""CASERIO LOS ARGUETA",,,,,
13173,"CENTRO ESCOLAR ""CASERIO LOS MAJANOS",,,,,
13175,"COMPLEJO EDUCATIVO  ""BENITO NOLASCO""",MORAZAN,DELICIAS DE CONCEPCION,PUBLICO,Urbana,571
13177,INSTITUTO NACIONAL DE EL DIVISADERO,MORAZAN,EL DIVISADERO,PUBLICO,Urbana,136
13178,"CENTRO ESCOLAR ""CANTON LOMA LARGA""",MORAZAN,EL DIVISADERO,PUBLICO,Rural,19
13179,"ESCUELA DE EDUCACION PARVULARIA ""CANTON SAN PEDRO RIO SECO""",MORAZAN,EL DIVISADERO,PUBLICO,Rural,27
13180,"CENTRO ESCOLAR ""CANTON LOMA TENDIDA""",MORAZAN,EL DIVISADERO,PUBLICO,Rural,116
13181,"CENTRO ESCOLAR ""CANTON NOMBRE DE JESUS""",MORAZAN,EL DIVISADERO,PUBLICO,Rural,33
13182,"CENTRO ESCOLAR ""CANTON SANTA ANITA""",MORAZAN,EL DIVISADERO,PUBLICO,Rural,80
13183,"CENTRO ESCOLAR ""CASERIO MONTECRISTO",,,,,
13184,"CENTRO ESCOLAR ""CANTON LLANO DE SANTIAGO""",MORAZAN,EL DIVISADERO,PUBLICO,Rural,184
13185,"CENTRO ESCOLAR ""BACHILLER FELIPE CARLOS ROSA P.""",MORAZAN,EL DIVISADERO,PUBLICO,Rural,33
13186,"CENTRO ESCOLAR ""CASERIO EL CARRIZAL",,,,,
13187,"CENTRO ESCOLAR ""CANTON SAN PEDRO RIO SECO""",MORAZAN,EL DIVISADERO,PUBLICO,Rural,246
13188,"CENTRO ESCOLAR ""JORGE WASHINGTON""",MORAZAN,EL DIVISADERO,PUBLICO,Urbana,276
13189,"ESCUELA DE EDUCACION PARVULARIA ""DE EL DIVISADERO""",MORAZAN,EL DIVISADERO,PUBLICO,Urbana,41
13190,"CENTRO ESCOLAR "" JACINTO FLORES""",MORAZAN,EL ROSARIO,PUBLICO,Rural,45
13191,"COMPLEJO EDUCATIVO ""PRESBITERO JOSE SERAPIO PONCE DE LEON""",MORAZAN,EL ROSARIO,PUBLICO,Urbana,177
13192,"CENTRO ESCOLAR ""JOSE MATIAS DELGADO""",MORAZAN,GUALOCOCTI,PUBLICO,Urbana,327
13193,"CENTRO ESCOLAR ""CASERIO PEÑA BLANCA",,,,,
13196,"CENTRO ESCOLAR ""CANTON MAIGUERA""",MORAZAN,GUATAJIAGUA,PUBLICO,Rural,122
13198,"CENTRO ESCOLAR ""GENERAL GERARDO BARRIOS""",MORAZAN,GUATAJIAGUA,PUBLICO,Urbana,481
13199,"ESCUELA DE EDUCACION PARVULARIA ""DE GUATAJIAGUA""",MORAZAN,GUATAJIAGUA,PUBLICO,Urbana,238
13200,"CENTRO ESCOLAR ""CANTON SAN BARTOLO""",MORAZAN,GUATAJIAGUA,PUBLICO,Rural,93
13201,"CENTRO ESCOLAR ""CASERIO MAZALA",,,,,
13202,"COMPLEJO EDUCATIVO ""GENERAL MANUEL JOSE ARCE""",MORAZAN,JOATECA,PUBLICO,Urbana,413
13203,"CENTRO ESCOLAR ""CASERIO LOS QUEBRACHOS",,,,,
13205,"COMPLEJO EDUCATIVO ""FLORINDA DE JUAREZ ALEMAN""",MORAZAN,JOCOAITIQUE,PUBLICO,Urbana,302
13206,"INSTITUTO NACIONAL ""PROFESOR JOSE LUIS LOPEZ""",MORAZAN,JOCORO,PUBLICO,Urbana,238
13207,"ESCUELA DE EDUCACION PARVULARIA "" SAN SEBASTIAN MARTIR """,SAN SALVADOR,AYUTUXTEPEQUE,PUBLICO,Urbana,33
13208,"CENTRO ESCOLAR ""DOCTOR RICARDO TRIGUEROS DE LEON""",MORAZAN,JOCORO,PUBLICO,Rural,142
13209,"CENTRO ESCOLAR ""RENE BENITEZ PRUDENCIO""",MORAZAN,JOCORO,PUBLICO,Rural,146
13210,"CENTRO ESCOLAR ""CANTON LA LAGUNETAS""",MORAZAN,JOCORO,PUBLICO,Rural,102
13211,"CENTRO ESCOLAR ""CASERIO LOS ROMERO CANTON",,,,,
13212,"CENTRO ESCOLAR ""CASERIO LAS MARILLITAS",,,,,
13213,"CENTRO ESCOLAR ""JUAN MANUEL RODRIGUEZ""",MORAZAN,JOCORO,PUBLICO,Rural,106
13214,"CENTRO ESCOLAR ""CANTON SAN JUAN""",MORAZAN,JOCORO,PUBLICO,Rural,67
13216,"CENTRO ESCOLAR ""CANTON FLAMENCO""",MORAZAN,JOCORO,PUBLICO,Rural,119
13217,"ESCUELA DE EDUCACION PARVULARIA ""CAROLINA KENNEDY""",MORAZAN,JOCORO,PUBLICO,Urbana,95
13218,"CENTRO ESCOLAR ""GENERAL FRANCISCO MORAZAN""",MORAZAN,JOCORO,PUBLICO,Urbana,381
13219,"CENTRO ESCOLAR ""CASERIO LAS CRUCES",,,,,
13220,"CENTRO ESCOLAR ""CASERIO  HUALINDO CENTRO",,,,,
13221,"CENTRO ESCOLAR "" CASERIO VALLE NUEVO",,,,,
13222,CENTRO ESCOLAR DE LOLOTIQUILLO,MORAZAN,LOLOTIQUILLO,PUBLICO,Urbana,352
13223,"CENTRO ESCOLAR ""CANTON HUALINDO""",MORAZAN,LOLOTIQUILLO,PUBLICO,Rural,178
13224,"CENTRO ESCOLAR ""CANTON LA MANZANILLA""",MORAZAN,LOLOTIQUILLO,PUBLICO,Rural,54
13229,"INSTITUTO NACIONAL "" SEGUNDO MONTES""",MORAZAN,MEANGUERA,PUBLICO,Rural,469
13230,"ESCUELA DE EDUCACION PARVULARIA ""SERGIO ROMERO""",CHALATENANGO,AZACUALPA,PUBLICO,Urbana,138
13231,"CENTRO ESCOLAR ""JOSE SIMEON CAÑAS""",MORAZAN,MEANGUERA,PUBLICO,Urbana,150
13232,"CENTRO ESCOLAR ""CANTON   SOLEDAD""",MORAZAN,MEANGUERA,PUBLICO,Rural,19
13235,"CENTRO ESCOLAR ""CANTON LA MONTAÑITA""",MORAZAN,OSICALA,PUBLICO,Rural,221
13236,"CENTRO ESCOLAR ""CANTON LLANO ALEGRE""",MORAZAN,OSICALA,PUBLICO,Rural,163
13238,CENTRO ESCOLAR PROFESOR EMNER ABILIO ROMERO,MORAZAN,OSICALA,PUBLICO,Rural,148
13239,"CENTRO ESCOLAR ""CANTON  CERRO EL COYOL""",MORAZAN,OSICALA,PUBLICO,Rural,27
13241,"CENTRO ESCOLAR ""BENITO JUAREZ""",MORAZAN,OSICALA,PUBLICO,Urbana,308
13242,"CENTRO ESCOLAR "" UNION PANAMERICANA""",MORAZAN,PERQUIN,PUBLICO,Urbana,498
13243,"CENTRO ESCOLAR ""CASERIO LA TEJERA",,,,,
13246,"COMPLEJO EDUCATIVO ""ASENTAMIENTO SANTA BARBARA",,,,,
13247,"CENTRO ESCOLAR ""CANTON SANTA MARTA""",MORAZAN,SAN CARLOS,PUBLICO,Rural,11
13248,"CENTRO ESCOLAR ""CANTON VALLE NUEVO""",MORAZAN,SAN CARLOS,PUBLICO,Rural,10
13249,"CENTRO ESCOLAR ""LICENCIADO JUAN JOSE GUZMAN """,MORAZAN,SAN CARLOS,PUBLICO,Urbana,423
13250,"ESCUELA DE EDUCACION PARVULARIA ""DE SAN CARLOS""",MORAZAN,SAN CARLOS,PUBLICO,Urbana,57
13252,COMPLEJO EDUCATIVO  DE SAN FERNANDO,MORAZAN,SAN FERNANDO,PUBLICO,Urbana,152
13253,"CENTRO ESCOLAR ""ASENTAMIENTO EL CAMPO""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Rural,32
13255,"INSTITUTO NACIONAL ""14 DE JULIO DE 1875""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Urbana,1
13257,"CENTRO ESCOLAR ""CASERIO BARBA ROJA",,,,,
13258,"CENTRO ESCOLAR ""CORONEL MAURICIO ERNESTO VARGAS""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Rural,285
13259,"CENTRO ESCOLAR ""CASERIO LOS ROMEROS",,,,,
13260,"CENTRO ESCOLAR ""ASENTAMIENTO SAN JOSE""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Rural,134
13261,"CENTRO ESCOLAR ""CANTON EL NORTE""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Rural,172
13262,"CENTRO ESCOLAR ""PROFESORA JOSEFA VALLE DE FUENTES""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Rural,173
13263,"CENTRO ESCOLAR ""CANTON CACAHUATALEJO""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Rural,135
13264,"ESCUELA DE EDUCACION PARVULARIA  ""SAN FRANCISCO GOTERA""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Urbana,350
13265,"CENTRO ESCOLAR ""CANTON SAN JOSE""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Rural,252
13266,"CENTRO ESCOLAR ""CANTON EL TRIUNFO""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Rural,131
13267,"CENTRO ESCOLAR ""FELIPE SOTO""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Rural,139
13268,"COMPLEJO EDUCATIVO ""SAN FRANCISCO GOTERA""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Urbana,709
13269,"CENTRO ESCOLAR ""PRESBITERO NORBERTO CRUZ""",MORAZAN,SAN FRANCISCO GOTERA,PUBLICO,Urbana,904
13270,"CENTRO ESCOLAR ""GENERAL FRANCISCO MORAZAN""",MORAZAN,SAN ISIDRO,PUBLICO,Urbana,300
13273,"CENTRO ESCOLAR ""ALBERTO MASFERRER""",MORAZAN,SAN SIMON,PUBLICO,Urbana,409
13274,CENTRO ESCOLAR CANTON POTRERO DE ADENTRO,MORAZAN,SAN SIMON,PUBLICO,Rural,181
13277,"CENTRO ESCOLAR ""CANTON LAS QUEBRADAS""",MORAZAN,SAN SIMON,PUBLICO,Rural,240
13278,"CENTRO ESCOLAR ""CANTON SAN FRANCISCO""",MORAZAN,SAN SIMON,PUBLICO,Rural,71
13279,"ESCUELA DE EDUCACION PARVULARIA ""DE SAN SIMON""",MORAZAN,SAN SIMON,PUBLICO,Urbana,49
13280,CENTRO ESCOLAR CASERIO EL JUNQUILLO,,,,,
13281,"CENTRO ESCOLAR ""CASERIO POTRERILLO",,,,,
13282,"CENTRO ESCOLAR ""CASERIO LOS CORRALES",,,,,
13283,INSTITUTO NACIONAL DE SAN SIMON,MORAZAN,SAN SIMON,PUBLICO,Urbana,327
13284,"CENTRO ESCOLAR ""DE SENSEMBRA""",MORAZAN,SENSEMBRA,PUBLICO,Urbana,137
13285,"CENTRO ESCOLAR ""CANTON EL RODEO""",MORAZAN,SENSEMBRA,PUBLICO,Rural,124
13286,"CENTRO ESCOLAR ""CANTON EL LIMON""",MORAZAN,SENSEMBRA,PUBLICO,Rural,36
13287,"CENTRO ESCOLAR ""CASERIO GUARUMAL",,,,,
13288,"CENTRO ESCOLAR ""DOCTOR RAMON  ROSA""",MORAZAN,SOCIEDAD,PUBLICO,Urbana,352
13289,"CENTRO ESCOLAR ""CANTON EL TABLON""",MORAZAN,SOCIEDAD,PUBLICO,Rural,236
13290,"CENTRO ESCOLAR ""CANTON LA LABRANZA""",MORAZAN,SOCIEDAD,PUBLICO,Rural,38
13291,"CENTRO ESCOLAR ""CANTON CANDELARIA""",MORAZAN,SOCIEDAD,PUBLICO,Rural,157
13292,"CENTRO ESCOLAR ""SARA CASTELLANOS""",MORAZAN,SOCIEDAD,PUBLICO,Rural,163
13293,"CENTRO ESCOLAR ""CANTON ANIMAS""",MORAZAN,SOCIEDAD,PUBLICO,Rural,202
13294,"CENTRO ESCOLAR ""CANTON EL PEÑON""",MORAZAN,SOCIEDAD,PUBLICO,Rural,123
13295,"CENTRO ESCOLAR ""CASERIO TROMPINA",,,,,
13296,"CENTRO ESCOLAR ""CANTON  LA JOYA""",MORAZAN,SOCIEDAD,PUBLICO,Rural,55
13298,"CENTRO ESCOLAR ""CASERIO EL GIGANTE",,,,,
13299,"CENTRO ESCOLAR  ""ALBERTO GUZMAN MEJIA""",MORAZAN,SOCIEDAD,PUBLICO,Rural,196
13301,"COMPLEJO EDUCATIVO ""MARCELINO GARCIA FLAMENCO""",MORAZAN,TOROLA,PUBLICO,Urbana,366
13303,"CENTRO ESCOLAR ""PEDRO PABLO CASTILLO""",MORAZAN,YAMABAL,PUBLICO,Urbana,322
13304,"CENTRO ESCOLAR ""BLANCA BENITEZ DE FLORES""",MORAZAN,YAMABAL,PUBLICO,Rural,113
13307,"CENTRO ESCOLAR ""CANTON ISLETAS""",MORAZAN,YAMABAL,PUBLICO,Rural,308
13309,"CENTRO ESCOLAR ""DE YOLOAIQUIN""",MORAZAN,YOLOAIQUIN,PUBLICO,Urbana,318
13310,"CENTRO ESCOLAR ""CANTON LAS CRUCES""",MORAZAN,YOLOAIQUIN,PUBLICO,Rural,45
13311,"CENTRO ESCOLAR ""CANTON EL ACEITUNO""",MORAZAN,YOLOAIQUIN,PUBLICO,Rural,63
13312,"ESCUELA DE EDUCACION PARVULARIA ""DE YOLOAIQUIN""",MORAZAN,YOLOAIQUIN,PUBLICO,Urbana,35
13313,"CENTRO ESCOLAR ""CASERIO GUAYANQUE",,,,,
13314,"CENTRO ESCOLAR ""CASERIO LA LAGUNA",,,,,
13315,"ESCUELA DE EDUCACION PARVULARIA ""CANTON EL ACEITUNO""",MORAZAN,YOLOAIQUIN,PUBLICO,Rural,23
13321,"CENTRO ESCOLAR ""MARIO SANTOS REYES """,LA UNION,ANAMOROS,PUBLICO,Rural,63
13322,"CENTRO ESCOLAR ""LUCILA SORTO""",LA UNION,ANAMOROS,PUBLICO,Rural,37
13323,"CENTRO ESCOLAR "" CASERIO LOS REYES",,,,,
13328,"CENTRO ESCOLAR ""CANTON EL TIZATE """,LA UNION,ANAMOROS,PUBLICO,Rural,83
13329,"CENTRO ESCOLAR ""CANTON TERRERITOS""",LA UNION,ANAMOROS,PUBLICO,Rural,113
13330,CENTRO ESCOLAR  CANTON EL CARBONAL,LA UNION,ANAMOROS,PUBLICO,Rural,34
13331,"CENTRO ESCOLAR  ""DE ANAMOROS """,LA UNION,ANAMOROS,PUBLICO,Urbana,882
13332,"CENTRO ESCOLAR ""CANTON TULIMA """,LA UNION,ANAMOROS,PUBLICO,Rural,173
13333,"CENTRO ESCOLAR ""CANTON CORDONCILLO """,LA UNION,ANAMOROS,PUBLICO,Rural,29
13335,"CENTRO ESCOLAR ""CANTON GUADALUPE """,LA UNION,BOLIVAR,PUBLICO,Rural,79
13336,"CENTRO ESCOLAR "" CANTON LA RINCONADA """,LA UNION,BOLIVAR,PUBLICO,Rural,26
13338,"CENTRO ESCOLAR "" CANTON EL ALBORNOZ """,LA UNION,BOLIVAR,PUBLICO,Rural,18
13339,"CENTRO ESCOLAR "" CASERIO MAJANITOS",,,,,
13340,"CENTRO ESCOLAR "" CANTON LA PAZ """,LA UNION,BOLIVAR,PUBLICO,Rural,178
13341,"CENTRO ESCOLAR "" CANTON NUEVA GUADALUPE """,LA UNION,BOLIVAR,PUBLICO,Rural,25
13342,"CENTRO ESCOLAR "" CANTON EL TRANSITO """,LA UNION,BOLIVAR,PUBLICO,Rural,14
13343,"COMPLEJO EDUCATIVO "" DE BOLIVAR """,LA UNION,BOLIVAR,PUBLICO,Urbana,352
13344,"CENTRO ESCOLAR "" CASERIO OJO DE AGUA",,,,,
13346,CENTRO ESCOLAR CASERIO CUEVAS,,,,,
13347,"CENTRO ESCOLAR "" CANTON  EL GUAYABO """,LA UNION,CONCEPCION DE ORIENTE,PUBLICO,Rural,48
13348,"CENTRO ESCOLAR "" CASERIO PUEBLO NUEVO",,,,,
13349,"CENTRO ESCOLAR "" CANTON GUERIPE """,LA UNION,CONCEPCION DE ORIENTE,PUBLICO,Rural,186
13350,"CENTRO ESCOLAR "" CASERIO EL MANZANILLO",,,,,
13351,"CENTRO ESCOLAR "" CANTON EL MOLINO """,LA UNION,CONCEPCION DE ORIENTE,PUBLICO,Rural,146
13352,"COMPLEJO EDUCATIVO ""PROFESOR VIDAL UMANZOR""",LA UNION,CONCEPCION DE ORIENTE,PUBLICO,Urbana,478
13353,"CENTRO ESCOLAR ""CASERIO EL HABILLAL",,,,,
13355,"CENTRO ESCOLAR ""COLONIA SAN FRANCISCO",,,,,
13358,"CENTRO ESCOLAR "" CANTON EL CIPRES """,LA UNION,CONCHAGUA,PUBLICO,Rural,154
13359,"CENTRO ESCOLAR "" COLONIA BUENA VISTA""",LA UNION,CONCHAGUA,PUBLICO,Rural,233
13360,"CENTRO ESCOLAR "" HACIENDA SAN RAMON",,,,,
13361,"CENTRO ESCOLAR "" CANTON LAS TUNAS""",LA UNION,CONCHAGUA,PUBLICO,Rural,124
13362,"CENTRO ESCOLAR "" CANTON  EL CACAO """,LA UNION,CONCHAGUA,PUBLICO,Rural,45
13363,"CENTRO ESCOLAR ""CANTON EL FARITO""",LA UNION,CONCHAGUA,PUBLICO,Rural,203
13364,"CENTRO ESCOLAR "" HACIENDA LA CAÑADA """,LA UNION,CONCHAGUA,PUBLICO,Rural,164
13365,"COMPLEJO EDUCATIVO  "" CANTON EL JAGUEY """,LA UNION,CONCHAGUA,PUBLICO,Rural,420
13366,"CENTRO ESCOLAR "" CANTON PLAYAS NEGRAS """,LA UNION,CONCHAGUA,PUBLICO,Rural,118
13367,"CENTRO ESCOLAR "" CANTON MAQUIGUE """,LA UNION,CONCHAGUA,PUBLICO,Rural,96
13370,"CENTRO ESCOLAR "" CASERIO LA POZA",,,,,
13372,"COMPLEJO EDUCATIVO ""CANTON EL PILON""",LA UNION,CONCHAGUA,PUBLICO,Rural,340
13373,"CENTRO ESCOLAR ""CANTON LOS PATOS""",LA UNION,CONCHAGUA,PUBLICO,Rural,811
13374,"COMPLEJO EDUCATIVO ""PROFESOR RAUL FLORES MORENO""",LA UNION,CONCHAGUA,PUBLICO,Rural,1
13375,"COMPLEJO EDUCATIVO "" MARIO GOMEZ """,LA UNION,CONCHAGUA,PUBLICO,Urbana,787
13376,"COMPLEJO EDUCATIVO "" CANTON EL TAMARINDO """,LA UNION,CONCHAGUA,PUBLICO,Rural,320
13377,"CENTRO ESCOLAR "" CANTON EL CAULOTILLO """,LA UNION,EL CARMEN,PUBLICO,Rural,193
13378,"CENTRO ESCOLAR "" CASERIO EL CHILE",,,,,
13380,"CENTRO ESCOLAR ""CANTON LA CAÑADA""",LA UNION,EL CARMEN,PUBLICO,Rural,29
13381,"COMPLEJO EDUCATIVO ""ENOT RUBIO""",LA UNION,EL CARMEN,PUBLICO,Rural,318
13382,"CENTRO ESCOLAR "" CANTON EL ZAPOTAL """,LA UNION,EL CARMEN,PUBLICO,Rural,39
13384,"CENTRO ESCOLAR "" CANTON ALTO EL ROBLE """,LA UNION,EL CARMEN,PUBLICO,Rural,175
13385,"COMPLEJO EDUCATIVO "" JOHN F. KENNEDY """,LA UNION,EL CARMEN,PUBLICO,Rural,592
13387,CENTRO ESCOLAR CANTON EL GAVILAN,LA UNION,EL CARMEN,PUBLICO,Rural,330
13388,"CENTRO ESCOLAR  ""EL CARMEN""",LA UNION,EL CARMEN,PUBLICO,Urbana,350
13390,"CENTRO ESCOLAR ""CASERIO AGUA CALIENTE",,,,,
13391,"INSTITUTO NACIONAL ""DE EL SAUCE """,LA UNION,EL SAUCE,PUBLICO,Urbana,165
13392,"CENTRO ESCOLAR ""CASERIO PAPALAMBRE",,,,,
13393,"CENTRO ESCOLAR "" CANTON CANAIRE """,LA UNION,EL SAUCE,PUBLICO,Rural,15
13396,"CENTRO ESCOLAR ""JOSE FRANCISCO BARRUNDIA""",LA UNION,EL SAUCE,PUBLICO,Urbana,382
